date,weekday,scheduled_status,confirmation_status,closure_reason,source_year,sse_daily_result_rows,sse_daily_trade_date,sse_daily_product_names,sse_daily_result_sha256
2025-08-08,FRIDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20250808,主板|科创板|股票,80d2ef9e65ceb87eb28c094d327d1d6f7386ee8258566925fa90f169a6107958
2025-08-09,SATURDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2025,,,,
2025-08-10,SUNDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2025,,,,
2025-08-11,MONDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20250811,主板|科创板|股票,def900ee093fb269b2933d9793bca74c6ec80924c5ccfd290d5eca298b1aee4b
2025-08-12,TUESDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20250812,主板|科创板|股票,8cb8ef39d8abe6c1c27684a40414c39a943c9557bbd551288f87a2da1b6a93f8
2025-08-13,WEDNESDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20250813,主板|科创板|股票,b06fd890211b19e3480ca594d3f7e6a4bd2f5f44bb2950e1c3c27300dc7625db
2025-08-14,THURSDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20250814,主板|科创板|股票,6b4eb14f1b72b0eb4ef08848f5b438e4b5336bb8609240a9303826a5f34a6c27
2025-08-15,FRIDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20250815,主板|科创板|股票,34acd57f8080b8ddbae82750edee8d3f3d70ea0d971285d105cdb53f95def7a4
2025-08-16,SATURDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2025,,,,
2025-08-17,SUNDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2025,,,,
2025-08-18,MONDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20250818,主板|科创板|股票,fb98b24524b9580b021af11fc5f3b9241f9320c216644e1474d5938956acaffd
2025-08-19,TUESDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20250819,主板|科创板|股票,ca105bc0e7207d8bcac1ecf0c2cf57bd0aacae0d70b431e1ebdd9883c330faa1
2025-08-20,WEDNESDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20250820,主板|科创板|股票,d00eddccff9083dbd3067448c9f8f450acaa0427d1dab111aeeafd9110a905f8
2025-08-21,THURSDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20250821,主板|科创板|股票,232198668e7377147e78ac68fd5fea6f0b7d0b27edd0d64c42851dc52095900c
2025-08-22,FRIDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20250822,主板|科创板|股票,12250bb48882d93ddf919f664ce72be421fdf8ac3436eab61779ad70e79aefe8
2025-08-23,SATURDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2025,,,,
2025-08-24,SUNDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2025,,,,
2025-08-25,MONDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20250825,主板|科创板|股票,a08dd8727d8dc6d8833fb18c44fd5759570880e78fc2159945f9d596c01a0910
2025-08-26,TUESDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20250826,主板|科创板|股票,81a298ec1bf0cb4b442f5077caaa08fd41fb19c5788db0e3c665415402bc2970
2025-08-27,WEDNESDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20250827,主板|科创板|股票,134c0757ba4e0eb8fe02f5b230f056471905cbd334475234931fc0356433cfa0
2025-08-28,THURSDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20250828,主板|科创板|股票,2d34481dceaa542bd599d35a2a55004ad87768fcdb3f0d5b80f738ceb4109e08
2025-08-29,FRIDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20250829,主板|科创板|股票,94b13d804f91525bf44440cf8544d31a3ea23f0b0b6d26a5eaac623178587fcc
2025-08-30,SATURDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2025,,,,
2025-08-31,SUNDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2025,,,,
2025-09-01,MONDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20250901,主板|科创板|股票,408004c05ea494a97d9c6d9284b6eebc2e9e1bee7c4f37ced4947146a1f5baa8
2025-09-02,TUESDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20250902,主板|科创板|股票,b350405f6eb45a947dec3fe485d5134b4e7c82934d492c061ebf21172bff9ae0
2025-09-03,WEDNESDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20250903,主板|科创板|股票,140b10990e4dc477c981785097fcd6e8d68eb7d275a45cdfd0e307cc53ab8423
2025-09-04,THURSDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20250904,主板|科创板|股票,969bfbcc06d4353703deca3226bfe8960ae4558410dd111bd6b73a8fb6b76810
2025-09-05,FRIDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20250905,主板|科创板|股票,e046ce4b5975c51ac68261f56e9c019cfa00d979d5fc83b138b66aa07ef3eeba
2025-09-06,SATURDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2025,,,,
2025-09-07,SUNDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2025,,,,
2025-09-08,MONDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20250908,主板|科创板|股票,01a402c00f63a495c6fabd5a5238ef215eb1af1345a32e853734de45436773a7
2025-09-09,TUESDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20250909,主板|科创板|股票,6dd864fcd3deb94f1bd678e9e7ed620c72aea6a8e1800f8f513bfc2b9dcb562c
2025-09-10,WEDNESDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20250910,主板|科创板|股票,f698e231885a1e01d7204e27a99ef51cbc8402ed3e57279fd4939d4015997dbf
2025-09-11,THURSDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20250911,主板|科创板|股票,7b12cbf6e0f8811b40893ca0fef9205c2b42021b40871464d3faf6322a7cd342
2025-09-12,FRIDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20250912,主板|科创板|股票,1f3832da7e5ae140163ecba2a78db96e22f6065d602c33bbefc5095fa8232ebb
2025-09-13,SATURDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2025,,,,
2025-09-14,SUNDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2025,,,,
2025-09-15,MONDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20250915,主板|科创板|股票,0b22298f37a1ac573734a249f0eca0e25e2464a6959937921c17b153b181240e
2025-09-16,TUESDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20250916,主板|科创板|股票,13f6ff41bbc28e841860ed32a983c1058b85fe6574313e6d2ffa004317e3fdff
2025-09-17,WEDNESDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20250917,主板|科创板|股票,8ae8cba3e15fa74f0b6e574bc64c82b393634fa7a229a863ba7d90797f963a4c
2025-09-18,THURSDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20250918,主板|科创板|股票,0921c57e88f874691ae7fd00449afebdca842faa2880e856052dd883c1f43e7a
2025-09-19,FRIDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20250919,主板|科创板|股票,2049c19ee751d3cb71fca2bdeede0a57c09e24a20fa652c200b9b57f3618d991
2025-09-20,SATURDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2025,,,,
2025-09-21,SUNDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2025,,,,
2025-09-22,MONDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20250922,主板|科创板|股票,b4d86607d497b847cb8385b1b93f4cacc92a95b9a34eda8b9139b300149b811f
2025-09-23,TUESDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20250923,主板|科创板|股票,d0beda69f44a97899a1ff724569947250b79c0e24427977de2c3197da44b282d
2025-09-24,WEDNESDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20250924,主板|科创板|股票,7efddb065aab624064cdf3266bc7a160bd32f05510597560ff9d624448f04357
2025-09-25,THURSDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20250925,主板|科创板|股票,8b8ff9402b5b0d64f0c236f4667200175ab06b53a284606318761c3199433d84
2025-09-26,FRIDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20250926,主板|科创板|股票,b926134f0d57214ead2e03374543e5bc76dab87b846c76e58bb059131e64213f
2025-09-27,SATURDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2025,,,,
2025-09-28,SUNDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2025,,,,
2025-09-29,MONDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20250929,主板|科创板|股票,0d9c991cac3d3ffbbae193983d3f51064edec7ba631ec6525ad9e0c680fe1b5e
2025-09-30,TUESDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20250930,主板|科创板|股票,5366e50931cc86b8df081b72bf4dc6a700316fcf6c52e9d2836570e6dc590010
2025-10-01,WEDNESDAY,CLOSED,CONFIRMED_CLOSED,NATIONAL_DAY_MID_AUTUMN,2025,0,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
2025-10-02,THURSDAY,CLOSED,CONFIRMED_CLOSED,NATIONAL_DAY_MID_AUTUMN,2025,0,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
2025-10-03,FRIDAY,CLOSED,CONFIRMED_CLOSED,NATIONAL_DAY_MID_AUTUMN,2025,0,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
2025-10-04,SATURDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2025,,,,
2025-10-05,SUNDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2025,,,,
2025-10-06,MONDAY,CLOSED,CONFIRMED_CLOSED,NATIONAL_DAY_MID_AUTUMN,2025,0,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
2025-10-07,TUESDAY,CLOSED,CONFIRMED_CLOSED,NATIONAL_DAY_MID_AUTUMN,2025,0,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
2025-10-08,WEDNESDAY,CLOSED,CONFIRMED_CLOSED,NATIONAL_DAY_MID_AUTUMN,2025,0,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
2025-10-09,THURSDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20251009,主板|科创板|股票,30aa13ceceb903d32d1939944824f96f196b88690ca2545fb8cf85163dc5502c
2025-10-10,FRIDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20251010,主板|科创板|股票,7c95dda766b83a6301abd50fb4ec5edee19acf68ae655b5fc49f5b99a0cac376
2025-10-11,SATURDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2025,,,,
2025-10-12,SUNDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2025,,,,
2025-10-13,MONDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20251013,主板|科创板|股票,3fc3ba3e6fb7aa4a486e72368e827c65d195c274659347eb16a631174ef51f69
2025-10-14,TUESDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20251014,主板|科创板|股票,d8bafd2c0bfdee26f03957523ae0804a61cda5b8c40edb01efc9afcd62e2da55
2025-10-15,WEDNESDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20251015,主板|科创板|股票,d5d48cc997e93434c6ea3bbed0bafd34a36bb6c736f3d693099efb32e6387489
2025-10-16,THURSDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20251016,主板|科创板|股票,178c31dbb823e46ada87511fcb84fc270b55dd75e3f8901a7e9fbb72d8696cf8
2025-10-17,FRIDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20251017,主板|科创板|股票,140e9a7b401c25efba02e4142a70753d69b4b401791639b0e2ef1b7665bee041
2025-10-18,SATURDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2025,,,,
2025-10-19,SUNDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2025,,,,
2025-10-20,MONDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20251020,主板|科创板|股票,ebef3919e140110f0cd7143ece86ffea46bf452d765097c8c2b6dd1342bfcd3f
2025-10-21,TUESDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20251021,主板|科创板|股票,be6de2c69d478697e27e36f2c944aa0dbd47b3e61ed2f523304ce0e1cf4b9c56
2025-10-22,WEDNESDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20251022,主板|科创板|股票,62cea99317ad84aa404ae71057fc66c53c482c0cda68d1318d2195c2b6c221d8
2025-10-23,THURSDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20251023,主板|科创板|股票,d663fa0498420dc2d23995b2bfb9fcbd529e8fc60faf6e584deba53efd24459e
2025-10-24,FRIDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20251024,主板|科创板|股票,0bfca158dd05edfaa6f23cac1d4acccd51115db51008c08365dbd20d8558840a
2025-10-25,SATURDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2025,,,,
2025-10-26,SUNDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2025,,,,
2025-10-27,MONDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20251027,主板|科创板|股票,525c71a3e66a7c9344f726fad771167b9c96f4b2875df876c1fa2bf8b0af0719
2025-10-28,TUESDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20251028,主板|科创板|股票,e3584f3bae3b635e640407fe6061d2c41863dde7e0505adaea894fc7131d718c
2025-10-29,WEDNESDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20251029,主板|科创板|股票,1db62aa524b34bcaec3edc7d46229e5d248a5dccfec741d60d442d3d353d802b
2025-10-30,THURSDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20251030,主板|科创板|股票,a7d5bf7e20f7ebe08a8897aa5e4d87592d03ac1fdddd09a573dc966919cf5d29
2025-10-31,FRIDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20251031,主板|科创板|股票,b4c101dcef3e0e42bf22d4e9b58b56690493cc56f60601cc370ce69317f3777b
2025-11-01,SATURDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2025,,,,
2025-11-02,SUNDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2025,,,,
2025-11-03,MONDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20251103,主板|科创板|股票,9e713e3fe8cac0d75e2ff69990ae319c2cb29d61408cf9350c92f6097cf194ea
2025-11-04,TUESDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20251104,主板|科创板|股票,0fa6e15f22e29644cc4a0e146a27cdffdfc8b398136838ef25634bf6074d2b9e
2025-11-05,WEDNESDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20251105,主板|科创板|股票,c917394d8223ae48aac286919758d75f1806e3f869bc4cb84b52350bacd04065
2025-11-06,THURSDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20251106,主板|科创板|股票,1a54eaca41e1c031c4c18d0ec83073584a6412fad4c58ad7b1b33474f68c345e
2025-11-07,FRIDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20251107,主板|科创板|股票,bd0aefcb5f9f848c55e260baec88c3098a882d4f29f5908a903df87eb54ee966
2025-11-08,SATURDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2025,,,,
2025-11-09,SUNDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2025,,,,
2025-11-10,MONDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20251110,主板|科创板|股票,b4fddbf7b1bfb683afb9e9c51bd7fff2c03e6111eba8dde2577c386d00e3bab6
2025-11-11,TUESDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20251111,主板|科创板|股票,af536889398f7789dbfb605ff8dd2d1bd18ffa6b6400b1c19464be594cd22523
2025-11-12,WEDNESDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20251112,主板|科创板|股票,4838f7068653cfb80149007b7e29ec4991a1343a2437ad7ea1c41d783e97a26b
2025-11-13,THURSDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20251113,主板|科创板|股票,b7a5a2cd82b502a7c6892d391ca242bab42c91b5161f8e06985c59ffe7f6122f
2025-11-14,FRIDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20251114,主板|科创板|股票,9c58afbf9d7f51a0538c95b5a78128316ffddb67b8624875d51a50c76b5458cf
2025-11-15,SATURDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2025,,,,
2025-11-16,SUNDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2025,,,,
2025-11-17,MONDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20251117,主板|科创板|股票,b57948a70043744accfd204807eae9f566b79478bca485c072ed7f51a74374ab
2025-11-18,TUESDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20251118,主板|科创板|股票,69c4943468a6c523de42497e15568d0d7b5fb99182d296ca0ed9f8b475ff40da
2025-11-19,WEDNESDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20251119,主板|科创板|股票,7f0936784f5b5d7ef125a12592c4949be6173e48c47cdc98874496d136416a6b
2025-11-20,THURSDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20251120,主板|科创板|股票,1ad558efb11103b43d2123989102ac504bd86637d9a9fd2cbc8e3295eb0b4aa1
2025-11-21,FRIDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20251121,主板|科创板|股票,a421f3ad0a9424801af0839e46e30f6a8259e7c4facc69517c0c1ce9ee751f4e
2025-11-22,SATURDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2025,,,,
2025-11-23,SUNDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2025,,,,
2025-11-24,MONDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20251124,主板|科创板|股票,ace1ec728a8da098ea0df5010f400abf924dd21dcdc9142578f68c034ac3652b
2025-11-25,TUESDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20251125,主板|科创板|股票,36382c0fb3930b7e7684845cece0e44cc43d868f73f4c96081aac5e229d109a0
2025-11-26,WEDNESDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20251126,主板|科创板|股票,b170b980ec19b08d303bf9f54e8e64a87ad49a5012b8b477de8419d9e0ff94bf
2025-11-27,THURSDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20251127,主板|科创板|股票,4a3066f95f1763db28597df8c663adde176924dc19d3951a08acef2c752912bc
2025-11-28,FRIDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20251128,主板|科创板|股票,eec9253c7f41d8c863a000572bc137cc3fb3532bf5a43fc4b2630a200ed67a82
2025-11-29,SATURDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2025,,,,
2025-11-30,SUNDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2025,,,,
2025-12-01,MONDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20251201,主板|科创板|股票,83dafe59ee9622af066a6656a60de6fe212f731ad04b05a98942be6a7ad0665f
2025-12-02,TUESDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20251202,主板|科创板|股票,f3c9c306a05d2d3b57dc02309ee3b6cb295a55f871a2a9477ab90d8da893e028
2025-12-03,WEDNESDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20251203,主板|科创板|股票,3c845596bb3dee9076e8e69926226c8f7d594f358957c247f9b81faae277c29e
2025-12-04,THURSDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20251204,主板|科创板|股票,d6ee51ee4231d9b1d5b1322a1b4083e5e2198b8bd19c2e6914e077af46a5db18
2025-12-05,FRIDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20251205,主板|科创板|股票,800923847dfc97010ef366560fb85546428845e3c9b3745697c03ee146ec71c2
2025-12-06,SATURDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2025,,,,
2025-12-07,SUNDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2025,,,,
2025-12-08,MONDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20251208,主板|科创板|股票,17b52d3be3ce0d0f89804fa782db4b74d75aed20044fb7b385efc8cfa083bb16
2025-12-09,TUESDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20251209,主板|科创板|股票,b4b32e77b1309a462b850410b1b906570df23f464e7b22f860921931de5097d2
2025-12-10,WEDNESDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20251210,主板|科创板|股票,4afa0c718a21061710f81f73c06e48a947cc1ac99284cd70fd992b612752fb10
2025-12-11,THURSDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20251211,主板|科创板|股票,49719cc5894282b34f6b298bd62727df2a7a9d9a0d37873cb1f7004e2270c7b1
2025-12-12,FRIDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20251212,主板|科创板|股票,be1f5e53a4b06d793522fb38c7e3cc03909a7b486e5ad88695a786aaa3b08493
2025-12-13,SATURDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2025,,,,
2025-12-14,SUNDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2025,,,,
2025-12-15,MONDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20251215,主板|科创板|股票,f94fd708604b0b74d4ea3b1a1c83bc5d148e3fb76c1e742aa913119610841be1
2025-12-16,TUESDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20251216,主板|科创板|股票,a213855e7df90f09f00065341d5a5620efb1e357d5d71f39394cea876bd8d981
2025-12-17,WEDNESDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20251217,主板|科创板|股票,575b471c4e68963f2c08026f00b2e33d17e06ca606f3451b667cbd23af380a51
2025-12-18,THURSDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20251218,主板|科创板|股票,480fd35836a8c00bccb10f232cec86244342334136e38e178adfd6935a9df2b0
2025-12-19,FRIDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20251219,主板|科创板|股票,c461a54216bf25c2e89d14a52aeb659df4017a923db573a5cacb73457897137a
2025-12-20,SATURDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2025,,,,
2025-12-21,SUNDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2025,,,,
2025-12-22,MONDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20251222,主板|科创板|股票,d4cdee58f551e01c13a1ce9b13f873f0f2c2188f131dfeac961d0ad6df786be3
2025-12-23,TUESDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20251223,主板|科创板|股票,34ea0f5e06bd092aa207dcbc4c1b1df2a8c13a9dea653806b1ee1c175270e577
2025-12-24,WEDNESDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20251224,主板|科创板|股票,cf72c026d15ede47caafcd69cc22eede6adbec5cbabadb8feea5eb4c0435abe2
2025-12-25,THURSDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20251225,主板|科创板|股票,d73c9ede8836a717497be00f333eb53657b169185cc3f8e7f6f7205c7a0fc66d
2025-12-26,FRIDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20251226,主板|科创板|股票,a81caed14cb7bfaffc8392c1fae3fb9592a74db15aa74f9212236639ff726bca
2025-12-27,SATURDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2025,,,,
2025-12-28,SUNDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2025,,,,
2025-12-29,MONDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20251229,主板|科创板|股票,f54db6963e0df16d25d1c70dae8e91e54f4f49b0876139bada105d3ee597578c
2025-12-30,TUESDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20251230,主板|科创板|股票,142f14a0733b2e59e593d509cc59b5afa7d3e925343003f6dbd2109573f113d4
2025-12-31,WEDNESDAY,OPEN,CONFIRMED_OPEN,NONE,2025,3,20251231,主板|科创板|股票,78b43f97530e3f45bcde88084efa5ffb7fa14f4b660f4dface135296a3adcabc
2026-01-01,THURSDAY,CLOSED,CONFIRMED_CLOSED,NEW_YEAR,2026,0,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
2026-01-02,FRIDAY,CLOSED,CONFIRMED_CLOSED,NEW_YEAR,2026,0,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
2026-01-03,SATURDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2026,,,,
2026-01-04,SUNDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2026,,,,
2026-01-05,MONDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260105,主板|科创板|股票,285862957dfcddcecf2d48b1817bdd5c552d15107ac64813e9a852d8984f493d
2026-01-06,TUESDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260106,主板|科创板|股票,ad96ce01d645753c2108a07a9e958380cad741b819fdb0d6cba0677642aac357
2026-01-07,WEDNESDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260107,主板|科创板|股票,e0f41393cd750bb33d6929d81d6dec1c36ee802e4645ab9a955cfaf644a60b1f
2026-01-08,THURSDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260108,主板|科创板|股票,144eedd61d648ec7f1aa97efba521ca560dee3f5352f9492af3c5ad78cd4758d
2026-01-09,FRIDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260109,主板|科创板|股票,265194fd3ddad1ba5672369dad91d3c6a8e9f7a83c2f5223a77d36dbd98e190e
2026-01-10,SATURDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2026,,,,
2026-01-11,SUNDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2026,,,,
2026-01-12,MONDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260112,主板|科创板|股票,6c23ff1a7a67c38988f7a250b6eeab88bcd5372d66192e24d1d27c5026dbed45
2026-01-13,TUESDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260113,主板|科创板|股票,12f7bf20cdfb6bc3314525a4c44925823039ad00702eff90ef8212c4deffed6a
2026-01-14,WEDNESDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260114,主板|科创板|股票,6946ffc6e395cf4e903cacff3292c49a366bb5461139624fecb61c8d644f8662
2026-01-15,THURSDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260115,主板|科创板|股票,338ff5b4a8e4dd648e2a697a23603f8b5c3552977bbca7ae13d2d0d1729fd299
2026-01-16,FRIDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260116,主板|科创板|股票,fd3bcf4a831af83a16e22b880f5852abe336080ec66ffb18db732c0ae630484f
2026-01-17,SATURDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2026,,,,
2026-01-18,SUNDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2026,,,,
2026-01-19,MONDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260119,主板|科创板|股票,47b46432ee80815a939193999fdd90bf04707e2b42950282262274bbb95dd3a8
2026-01-20,TUESDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260120,主板|科创板|股票,7df053072d2a578667578ced817c2dcbf6a2637b8713c940aa40529fee2e107c
